Movie ID,Title,Genres,Tite
3463,Last Resort (1994),Comedy,Last Resort (1994)
3464,Solar Crisis (1993),Sci-Fi|Thriller,Solar Crisis (1993)
3465,That's Life! (1986),Drama,That's Life! (1986)
3466,Heart and Souls (1993),Comedy|Fantasy,Heart and Souls (1993)
3467,Hud (1963),Drama|Western,Hud (1963)
3468,"Hustler, The (1961)",Drama,Hustler The (1961)
3469,Inherit the Wind (1960),Drama,Inherit the Wind (1960)
3470,Dersu Uzala (1974),Adventure|Drama,Dersu Uzala (1974)
3471,Close Encounters of the Third Kind (1977),Drama|Sci-Fi,Close Encounters of the Third Kind (1977)
3472,Horror Hotel (a.k.a. The City of the Dead) (1960),Horror,Horror Hotel (a.k.a. The City of the Dead) (1960)
3473,Jonah Who Will Be 25 in the Year 2000 (1976),Comedy,Jonah Who Will Be 25 in the Year 2000 (1976)
3474,Retroactive (1997),Sci-Fi|Thriller,Retroactive (1997)
3475,"Place in the Sun, A (1951)",Drama|Romance,Place in the Sun A (1951)
3476,Jacob's Ladder (1990),Horror|Mystery|Thriller,Jacob's Ladder (1990)
3477,Empire Records (1995),Comedy|Drama,Empire Records (1995)
3478,"Bamba, La (1987)",Drama,Bamba La (1987)
3479,Ladyhawke (1985),Adventure|Fantasy|Romance,Ladyhawke (1985)
3480,Lucas (1986),Drama,Lucas (1986)
3481,High Fidelity (2000),Comedy,High Fidelity (2000)
3482,Price of Glory (2000),Drama,Price of Glory (2000)
3483,"Road to El Dorado, The (2000)",Animation|Children's,Road to El Dorado The (2000)
3484,"Skulls, The (2000)",Thriller,Skulls The (2000)
3485,Autopsy (Macchie Solari) (1975),Horror,Autopsy (Macchie Solari) (1975)
3486,Devil Girl From Mars (1954),Sci-Fi,Devil Girl From Mars (1954)
3487,"Dorado, El (1967)",Western,Dorado El (1967)
3488,"Hideous Sun Demon, The (1959)",Horror|Sci-Fi,Hideous Sun Demon The (1959)
3489,Hook (1991),Adventure|Fantasy,Hook (1991)
3490,Horror Express (1972),Horror,Horror Express (1972)
3491,My Chauffeur (1986),Comedy,My Chauffeur (1986)
3492,"Son of the Sheik, The (1926)",Adventure,Son of the Sheik The (1926)
3493,Torso (Corpi Presentano Tracce di Violenza Carnale) (1973),Horror,Torso (Corpi Presentano Tracce di Violenza Carnale) (1973)
3494,True Grit (1969),Adventure|Western,True Grit (1969)
3495,Roadside Prophets (1992),Comedy|Drama,Roadside Prophets (1992)
3496,Madame Sousatzka (1988),Drama,Madame Sousatzka (1988)
3497,Max Dugan Returns (1983),Comedy,Max Dugan Returns (1983)
3498,Midnight Express (1978),Drama,Midnight Express (1978)
3499,Misery (1990),Horror,Misery (1990)
3500,Mr. Saturday Night (1992),Comedy|Drama,Mr. Saturday Night (1992)
3501,Murphy's Romance (1985),Comedy|Romance,Murphy's Romance (1985)
3502,My Life (1993),Drama,My Life (1993)
3503,Solaris (Solyaris) (1972),Drama|Sci-Fi,Solaris (Solyaris) (1972)
3504,Network (1976),Comedy|Drama,Network (1976)
3505,No Way Out (1987),Thriller,No Way Out (1987)
3506,North Dallas Forty (1979),Comedy|Drama,North Dallas Forty (1979)
3507,"Odd Couple, The (1968)",Comedy,Odd Couple The (1968)
3508,"Outlaw Josey Wales, The (1976)",Western,Outlaw Josey Wales The (1976)
3509,Black and White (1999),Drama,Black and White (1999)
3510,Frequency (2000),Drama|Thriller,Frequency (2000)
3511,Ready to Rumble (2000),Comedy,Ready to Rumble (2000)
3512,Return to Me (2000),Drama|Romance,Return to Me (2000)
3513,Rules of Engagement (2000),Drama|Thriller,Rules of Engagement (2000)
3514,Joe Gould's Secret (2000),Drama,Joe Gould's Secret (2000)
3515,Me Myself I (2000),Comedy,Me Myself I (2000)
3516,"Bell, Book and Candle (1958)",Comedy|Romance,Bell Book and Candle (1958)
3517,"Bells, The (1926)",Crime|Drama,Bells The (1926)
3518,"End of Violence, The (1997)",Drama|Thriller,End of Violence The (1997)
3519,Force 10 from Navarone (1978),Action|War,Force 10 from Navarone (1978)
3520,How to Stuff a Wild Bikini (1965),Comedy,How to Stuff a Wild Bikini (1965)
3521,Mystery Train (1989),Comedy|Crime|Drama,Mystery Train (1989)
3522,Sacco and Vanzetti (Sacco e Vanzetti) (1971),Drama,Sacco and Vanzetti (Sacco e Vanzetti) (1971)
3523,Taffin (1988),Action|Thriller,Taffin (1988)
3524,Arthur (1981),Comedy|Romance,Arthur (1981)
3525,Bachelor Party (1984),Comedy,Bachelor Party (1984)
3526,Parenthood (1989),Comedy|Drama,Parenthood (1989)
3527,Predator (1987),Action|Sci-Fi|Thriller,Predator (1987)
3528,"Prince of Tides, The (1991)",Drama|Romance,Prince of Tides The (1991)
3529,"Postman Always Rings Twice, The (1981)",Crime|Thriller,Postman Always Rings Twice The (1981)
3530,Smoking/No Smoking (1993),Comedy,Smoking/No Smoking (1993)
3531,All the Vermeers in New York (1990),Comedy|Drama|Romance,All the Vermeers in New York (1990)
3532,Freedom for Us (À nous la liberté ) (1931),Comedy,Freedom for Us (À nous la liberté ) (1931)
3533,"Actor's Revenge, An (Yukinojo Henge) (1963)",Drama,Actor's Revenge An (Yukinojo Henge) (1963)
3534,28 Days (2000),Comedy,28 Days (2000)
3535,American Psycho (2000),Comedy|Horror|Thriller,American Psycho (2000)
3536,Keeping the Faith (2000),Comedy|Romance,Keeping the Faith (2000)
3537,Where the Money Is (2000),Comedy|Drama,Where the Money Is (2000)
3538,East is East (1999),Comedy,East is East (1999)
3539,"Filth and the Fury, The (2000)",Documentary,Filth and the Fury The (2000)
3540,Passion of Mind (1999),Romance|Thriller,Passion of Mind (1999)
3541,Third World Cop (1999),Action,Third World Cop (1999)
3542,Coming Apart (1969),Drama,Coming Apart (1969)
3543,Diner (1982),Comedy|Drama,Diner (1982)
3544,Shakes the Clown (1991),Comedy,Shakes the Clown (1991)
3545,Cabaret (1972),Musical|War,Cabaret (1972)
3546,What Ever Happened to Baby Jane? (1962),Drama|Thriller,What Ever Happened to Baby Jane? (1962)
3547,Prick Up Your Ears (1987),Drama,Prick Up Your Ears (1987)
3548,Auntie Mame (1958),Comedy|Drama,Auntie Mame (1958)
3549,Guys and Dolls (1955),Musical,Guys and Dolls (1955)
3550,"Hunger, The (1983)",Horror,Hunger The (1983)
3551,Marathon Man (1976),Thriller,Marathon Man (1976)
3552,Caddyshack (1980),Comedy,Caddyshack (1980)
3553,Gossip (2000),Drama|Thriller,Gossip (2000)
3554,Love and Basketball (2000),Drama|Romance,Love and Basketball (2000)
3555,U-571 (2000),Action|Thriller,U-571 (2000)
3556,"Virgin Suicides, The (1999)",Comedy|Drama,Virgin Suicides The (1999)
3557,Jennifer 8 (1992),Thriller,Jennifer 8 (1992)
3558,"Law, The (Le Legge) (1958)",Drama,Law The (Le Legge) (1958)
3559,Limelight (1952),Drama,Limelight (1952)
3560,Phantom Love (Ai No Borei) (1978),Drama,Phantom Love (Ai No Borei) (1978)
3561,Stacy's Knights (1982),Drama,Stacy's Knights (1982)
3562,Committed (2000),Comedy|Drama,Committed (2000)
3563,"Crow: Salvation, The (2000)",Action|Horror,Crow: Salvation The (2000)
3564,"Flintstones in Viva Rock Vegas, The (2000)",Children's|Comedy,Flintstones in Viva Rock Vegas The (2000)
3565,Where the Heart Is (2000),Comedy|Drama,Where the Heart Is (2000)
3566,"Big Kahuna, The (2000)",Comedy|Drama,Big Kahuna The (2000)
3567,Bossa Nova (1999),Comedy,Bossa Nova (1999)
3568,Smiling Fish and Goat on Fire (1999),Drama,Smiling Fish and Goat on Fire (1999)
3569,"Idiots, The (Idioterne) (1998)",Comedy|Drama,Idiots The (Idioterne) (1998)
3570,"Last September, The (1999)",Drama,Last September The (1999)
3571,Time Code (2000),Drama,Time Code (2000)
3572,Carnosaur (1993),Horror|Sci-Fi,Carnosaur (1993)
3573,Carnosaur 2 (1995),Horror|Sci-Fi,Carnosaur 2 (1995)
3574,Carnosaur 3: Primal Species (1996),Horror|Sci-Fi,Carnosaur 3: Primal Species (1996)
3575,Defying Gravity (1997),Drama,Defying Gravity (1997)
3576,"Hidden, The (1987)",Action|Horror|Sci-Fi,Hidden The (1987)
3577,Two Moon Juction (1988),Drama,Two Moon Juction (1988)
3578,Gladiator (2000),Action|Drama,Gladiator (2000)
3579,I Dreamed of Africa (2000),Drama,I Dreamed of Africa (2000)
3580,Up at the Villa (2000),Drama,Up at the Villa (2000)
3581,Human Traffic (1999),Drama,Human Traffic (1999)
3582,"Jails, Hospitals & Hip-Hop (2000)",Drama,Jails Hospitals & Hip-Hop (2000)
3583,Black Tights (Les Collants Noirs) (1960),Drama,Black Tights (Les Collants Noirs) (1960)
3584,Breathless (1983),Action|Drama|Romance|Thriller,Breathless (1983)
3585,"Great Locomotive Chase, The (1956)",Adventure|War,Great Locomotive Chase The (1956)
3586,"Idolmaker, The (1980)",Drama,Idolmaker The (1980)
3587,Inferno (1980),Horror,Inferno (1980)
3588,"King of Marvin Gardens, The (1972)",Crime|Drama,King of Marvin Gardens The (1972)
3589,"Kill, Baby... Kill! (Operazione Paura) (1966)",Horror,Kill Baby... Kill! (Operazione Paura) (1966)
3590,"Lords of Flatbush, The (1974)",Comedy,Lords of Flatbush The (1974)
3591,Mr. Mom (1983),Comedy|Drama,Mr. Mom (1983)
3592,Time Masters (Les Maîtres du Temps) (1982),Animation|Sci-Fi,Time Masters (Les Maîtres du Temps) (1982)
3593,Battlefield Earth (2000),Action|Sci-Fi,Battlefield Earth (2000)
3594,Center Stage (2000),Drama,Center Stage (2000)
3595,Held Up (2000),Comedy,Held Up (2000)
3596,Screwed (2000),Comedy,Screwed (2000)
3597,Whipped (2000),Comedy,Whipped (2000)
3598,Hamlet (2000),Drama,Hamlet (2000)
3599,Anchors Aweigh (1945),Comedy|Musical,Anchors Aweigh (1945)
3600,Blue Hawaii (1961),Comedy|Musical,Blue Hawaii (1961)
3601,"Castaway Cowboy, The (1974)",Comedy|Western,Castaway Cowboy The (1974)
3602,G. I. Blues (1960),Musical,G. I. Blues (1960)
3603,"Gay Deceivers, The (1969)",Comedy,Gay Deceivers The (1969)
3604,Gypsy (1962),Musical,Gypsy (1962)
3605,King Creole (1958),Drama|Musical,King Creole (1958)
3606,On the Town (1949),Musical,On the Town (1949)
3607,One Little Indian (1973),Comedy|Drama|Western,One Little Indian (1973)
3608,Pee-wee's Big Adventure (1985),Comedy,Pee-wee's Big Adventure (1985)
3609,Regret to Inform (1998),Documentary,Regret to Inform (1998)
3610,Roustabout (1964),Musical,Roustabout (1964)
3611,Saludos Amigos (1943),Animation|Children's|Comedy,Saludos Amigos (1943)
3612,"Slipper and the Rose, The (1976)",Adventure|Musical|Romance,Slipper and the Rose The (1976)
3613,Things Change (1988),Comedy,Things Change (1988)
3614,Honeymoon in Vegas (1992),Comedy|Romance,Honeymoon in Vegas (1992)
3615,Dinosaur (2000),Animation|Children's,Dinosaur (2000)
3616,Loser (2000),Comedy|Romance,Loser (2000)
3617,Road Trip (2000),Comedy,Road Trip (2000)
3618,Small Time Crooks (2000),Comedy,Small Time Crooks (2000)
3619,"Hollywood Knights, The (1980)",Comedy,Hollywood Knights The (1980)
3620,"Myth of Fingerprints, The (1997)",Comedy|Drama,Myth of Fingerprints The (1997)
3621,Possession (1981),Drama|Horror,Possession (1981)
3622,"Twelve Chairs, The (1970)",Comedy,Twelve Chairs The (1970)
3623,Mission: Impossible 2 (2000),Action|Thriller,Mission: Impossible 2 (2000)
3624,Shanghai Noon (2000),Action,Shanghai Noon (2000)
3625,Better Living Through Circuitry (1999),Documentary,Better Living Through Circuitry (1999)
3626,8 1/2 Women (1999),Comedy,8 1/2 Women (1999)
3627,Carnival of Souls (1962),Horror|Thriller,Carnival of Souls (1962)
3628,Flying Tigers (1942),Action|Drama|War,Flying Tigers (1942)
3629,"Gold Rush, The (1925)",Comedy,Gold Rush The (1925)
3630,"House of Exorcism, The (La Casa dell'esorcismo) (1974)",Horror,House of Exorcism The (La Casa dell'esorcismo) (1974)
3631,It's in the Water (1998),Comedy,It's in the Water (1998)
3632,Monsieur Verdoux (1947),Comedy,Monsieur Verdoux (1947)
3633,On Her Majesty's Secret Service (1969),Action,On Her Majesty's Secret Service (1969)
3634,Seven Days in May (1964),Thriller,Seven Days in May (1964)
3635,"Spy Who Loved Me, The (1977)",Action,Spy Who Loved Me The (1977)
3636,Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train) (1998),Drama,Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train) (1998)
3637,Vagabond (Sans toit ni loi) (1985),Drama,Vagabond (Sans toit ni loi) (1985)
3638,Moonraker (1979),Action|Romance|Sci-Fi,Moonraker (1979)
3639,"Man with the Golden Gun, The (1974)",Action,Man with the Golden Gun The (1974)
3640,"King in New York, A (1957)",Comedy|Drama,King in New York A (1957)
3641,"Woman of Paris, A (1923)",Drama,Woman of Paris A (1923)
3642,In Old California (1942),Western,In Old California (1942)
3643,"Fighting Seabees, The (1944)",Action|Drama|War,Fighting Seabees The (1944)
3644,Dark Command (1940),Western,Dark Command (1940)
3645,Cleo From 5 to 7 (Cléo de 5 à 7) (1962),Drama,Cleo From 5 to 7 (Cléo de 5 à 7) (1962)
3646,Big Momma's House (2000),Comedy,Big Momma's House (2000)
3647,Running Free (2000),Drama,Running Free (2000)
3648,"Abominable Snowman, The (1957)",Horror|Sci-Fi,Abominable Snowman The (1957)
3649,American Gigolo (1980),Drama,American Gigolo (1980)
3650,Anguish (Angustia) (1986),Horror,Anguish (Angustia) (1986)
3651,"Blood Spattered Bride, The (La Novia Ensangrentada) (1972)",Horror,Blood Spattered Bride The (La Novia Ensangrentada) (1972)
3652,City of the Living Dead (Paura nella città dei morti viventi) (1980),Horror,City of the Living Dead (Paura nella città dei morti viventi) (1980)
3653,"Endless Summer, The (1966)",Documentary,Endless Summer The (1966)
3654,"Guns of Navarone, The (1961)",Action|Drama|War,Guns of Navarone The (1961)
3655,Blow-Out (La Grande Bouffe) (1973),Drama,Blow-Out (La Grande Bouffe) (1973)
3656,Lured (1947),Crime,Lured (1947)
3657,Pandora and the Flying Dutchman (1951),Drama,Pandora and the Flying Dutchman (1951)
3658,Quatermass and the Pit (1967),Sci-Fi,Quatermass and the Pit (1967)
3659,Quatermass II (1957),Sci-Fi|Thriller,Quatermass II (1957)
3660,Puppet Master (1989),Horror|Sci-Fi|Thriller,Puppet Master (1989)
3661,Puppet Master II (1990),Horror|Sci-Fi|Thriller,Puppet Master II (1990)
3662,Puppet Master III: Toulon's Revenge (1991),Horror|Sci-Fi|Thriller,Puppet Master III: Toulon's Revenge (1991)
3663,Puppet Master 4 (1993),Horror|Sci-Fi|Thriller,Puppet Master 4 (1993)
3664,Puppet Master 5: The Final Chapter (1994),Horror|Sci-Fi|Thriller,Puppet Master 5: The Final Chapter (1994)
3665,Curse of the Puppet Master (1998),Horror|Sci-Fi|Thriller,Curse of the Puppet Master (1998)
3666,Retro Puppetmaster (1999),Horror|Sci-Fi|Thriller,Retro Puppetmaster (1999)
3667,Rent-A-Cop (1988),Action|Comedy,Rent-A-Cop (1988)
3668,Romeo and Juliet (1968),Drama|Romance,Romeo and Juliet (1968)
3669,Stay Tuned (1992),Comedy,Stay Tuned (1992)
3670,"Story of G.I. Joe, The (1945)",War,Story of G.I. Joe The (1945)
3671,Blazing Saddles (1974),Comedy|Western,Blazing Saddles (1974)
3672,Benji (1974),Adventure|Children's,Benji (1974)
3673,Benji the Hunted (1987),Adventure|Children's,Benji the Hunted (1987)
3674,For the Love of Benji (1977),Adventure|Children's,For the Love of Benji (1977)
3675,White Christmas (1954),Musical,White Christmas (1954)
3676,Eraserhead (1977),Drama|Horror,Eraserhead (1977)
3677,Baraka (1992),Documentary,Baraka (1992)
3678,"Man with the Golden Arm, The (1955)",Drama,Man with the Golden Arm The (1955)
3679,"Decline of Western Civilization, The (1981)",Documentary,Decline of Western Civilization The (1981)
3680,"Decline of Western Civilization Part II: The Metal Years, The (1988)",Documentary,Decline of Western Civilization Part II: The Metal Years The (1988)
3681,For a Few Dollars More (1965),Western,For a Few Dollars More (1965)
3682,Magnum Force (1973),Western,Magnum Force (1973)
3683,Blood Simple (1984),Drama|Film-Noir,Blood Simple (1984)
3684,"Fabulous Baker Boys, The (1989)",Drama|Romance,Fabulous Baker Boys The (1989)
3685,Prizzi's Honor (1985),Comedy|Drama|Romance,Prizzi's Honor (1985)
3686,Flatliners (1990),Thriller,Flatliners (1990)
3687,Light Years (1988),Sci-Fi,Light Years (1988)
3688,Porky's (1981),Comedy,Porky's (1981)
3689,Porky's II: The Next Day (1983),Comedy,Porky's II: The Next Day (1983)
3690,Porky's Revenge (1985),Comedy,Porky's Revenge (1985)
3691,Private School (1983),Comedy,Private School (1983)
3692,Class of Nuke 'Em High (1986),Comedy|Horror,Class of Nuke 'Em High (1986)
3693,"Toxic Avenger, The (1985)",Comedy|Horror,Toxic Avenger The (1985)
3694,"Toxic Avenger, Part II, The (1989)",Comedy|Horror,Toxic Avenger Part II The (1989)
3695,"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)",Comedy|Horror,Toxic Avenger Part III: The Last Temptation of Toxie The (1989)
3696,Night of the Creeps (1986),Comedy|Horror|Sci-Fi,Night of the Creeps (1986)
3697,Predator 2 (1990),Action|Sci-Fi|Thriller,Predator 2 (1990)
3698,"Running Man, The (1987)",Action|Adventure|Sci-Fi,Running Man The (1987)
3699,Starman (1984),Adventure|Drama|Romance|Sci-Fi,Starman (1984)
3700,"Brother from Another Planet, The (1984)",Drama|Sci-Fi,Brother from Another Planet The (1984)
3701,Alien Nation (1988),Crime|Drama|Sci-Fi,Alien Nation (1988)
3702,Mad Max (1979),Action|Sci-Fi,Mad Max (1979)
3703,Mad Max 2 (a.k.a. The Road Warrior) (1981),Action|Sci-Fi,Mad Max 2 (a.k.a. The Road Warrior) (1981)
3704,Mad Max Beyond Thunderdome (1985),Action|Sci-Fi,Mad Max Beyond Thunderdome (1985)
3705,Bird on a Wire (1990),Action|Adventure|Romance|Thriller,Bird on a Wire (1990)
3706,Angel Heart (1987),Film-Noir|Mystery|Thriller,Angel Heart (1987)
3707,Nine 1/2 Weeks (1986),Drama,Nine 1/2 Weeks (1986)
3708,Firestarter (1984),Horror|Thriller,Firestarter (1984)
3709,Sleepwalkers (1992),Horror,Sleepwalkers (1992)
3710,Action Jackson (1988),Action|Comedy,Action Jackson (1988)
3711,Sarafina! (1992),Drama,Sarafina! (1992)
3712,Soapdish (1991),Comedy,Soapdish (1991)
3713,"Long Walk Home, The (1990)",Drama,Long Walk Home The (1990)
3714,Clara's Heart (1988),Drama,Clara's Heart (1988)
3715,Burglar (1987),Comedy,Burglar (1987)
3716,Fatal Beauty (1987),Action|Crime,Fatal Beauty (1987)
3717,Gone in 60 Seconds (2000),Action|Crime,Gone in 60 Seconds (2000)
3718,American Pimp (1999),Documentary,American Pimp (1999)
3719,Love's Labour's Lost (2000),Comedy|Romance,Love's Labour's Lost (2000)
3720,Sunshine (1999),Drama,Sunshine (1999)
3721,Trixie (1999),Comedy,Trixie (1999)
3722,Live Virgin (1999),Comedy,Live Virgin (1999)
3723,Hamlet (1990),Drama,Hamlet (1990)
3724,Coming Home (1978),Drama|War,Coming Home (1978)
3725,American Pop (1981),Animation|Musical,American Pop (1981)
3726,Assault on Precinct 13 (1976),Action|Thriller,Assault on Precinct 13 (1976)
3727,Near Dark (1987),Comedy|Horror,Near Dark (1987)
3728,One False Move (1991),Thriller,One False Move (1991)
3729,Shaft (1971),Action|Crime,Shaft (1971)
3730,"Conversation, The (1974)",Drama|Mystery,Conversation The (1974)
3731,Cutter's Way (1981),Drama|Thriller,Cutter's Way (1981)
3732,"Fury, The (1978)",Horror,Fury The (1978)
3733,"Paper Chase, The (1973)",Drama,Paper Chase The (1973)
3734,Prince of the City (1981),Drama,Prince of the City (1981)
3735,Serpico (1973),Crime|Drama,Serpico (1973)
3736,"Big Carnival, The (1951)",Drama,Big Carnival The (1951)
3737,Lonely Are the Brave (1962),Drama|Western,Lonely Are the Brave (1962)
3738,"Sugarland Express, The (1974)",Drama,Sugarland Express The (1974)
3739,Trouble in Paradise (1932),Comedy|Romance,Trouble in Paradise (1932)
3740,Big Trouble in Little China (1986),Action|Comedy,Big Trouble in Little China (1986)
3741,Badlands (1973),Crime|Drama,Badlands (1973)
3742,"Battleship Potemkin, The (Bronenosets Potyomkin) (1925)",Drama|War,Battleship Potemkin The (Bronenosets Potyomkin) (1925)
3743,Boys and Girls (2000),Comedy|Romance,Boys and Girls (2000)
3744,Shaft (2000),Action|Crime,Shaft (2000)
3745,Titan A.E. (2000),Adventure|Animation|Sci-Fi,Titan A.E. (2000)
3746,Butterfly (La Lengua de las Mariposas) (2000),Drama|War,Butterfly (La Lengua de las Mariposas) (2000)
3747,Jesus' Son (1999),Drama,Jesus' Son (1999)
3748,"Match, The (1999)",Comedy|Romance,Match The (1999)
